sample_index,mean_longitude_deg_0,period_days_0,k_0,h_0,inclination_deg_0,longitude_of_ascending_node_deg_0,mass_planet_star_ratio_0,radius_planet_star_ratio_0,mean_longitude_deg_1,period_days_1,k_1,h_1,inclination_deg_1,longitude_of_ascending_node_deg_1,mass_planet_star_ratio_1,radius_planet_star_ratio_1,mean_longitude_deg_2,period_days_2,k_2,h_2,inclination_deg_2,longitude_of_ascending_node_deg_2,mass_planet_star_ratio_2,radius_planet_star_ratio_2,mass_star_m_sun,radius_star_r_sun,BJD2454900+dt
1638.0,53.99999999999994,45.1537254874324,-0.0239068266829104,-0.0370320695791724,90.0,0.0,6.216943488848703e-06,0.07414,212.41003033764315,85.31195643484897,0.0197369125179438,-0.0060808835856563,90.0,0.0,1.1964837949623723e-05,0.094,288.9631583595916,130.1855279838922,0.0108518230096248,-0.0033331843122998,90.0,0.0,2.148603286374928e-05,0.10141,1.04,0.94,87.24282185615571
1639.0,54.0,45.15371831526152,-0.0396893889533533,-0.0493810865370475,90.0,0.0,3.193651299933238e-06,0.07414,212.52894187054628,85.31180406068661,0.0099808287334589,-0.002911026237545,90.0,0.0,9.6049382567117e-06,0.094,289.16189641080695,130.18508840682784,0.0033540993350911,-0.0013597091357559,90.0,0.0,1.955794558513868e-05,0.10141,1.04,0.94,87.00363952483234
1640.0,54.0,45.15382432247535,-0.020987537166499,-0.0411843237446032,90.0,0.0,1.4701856661932342e-05,0.07414,213.04834630904392,85.31231162399614,0.0159566503989022,-0.0173104668059511,90.0,0.0,1.2382764869891938e-05,0.094,289.42137807722963,130.18472026519075,0.0078444003831557,-0.0116816561621988,90.0,0.0,2.5988723052749102e-05,0.10141,1.04,0.94,87.28496149135036
1641.0,53.99999999999994,45.15392709426175,-0.0187704722561991,-0.0430040821316402,90.0,0.0,9.207666602486087e-06,0.07414,211.89006336281344,85.31198260601971,0.026833278074336,-0.021442576333412,90.0,0.0,1.0779830023347626e-05,0.094,288.30581630927134,130.18591997543209,0.0182193930901983,-0.0169648278953758,90.0,0.0,2.013253356554742e-05,0.10141,1.04,0.94,87.31622836295092
1642.0,54.00000000000006,45.15366563513458,-0.0309900693594004,-0.0377015907174485,90.0,0.0,1.1857957577844416e-05,0.07414,212.7146438845105,85.31448401576816,0.0136625726273035,-0.0071917219263998,90.0,0.0,1.2225234305060504e-05,0.094,289.30237894807567,130.1852590224833,0.0053874714490278,-0.0039469282835632,90.0,0.0,1.79314988585118e-05,0.10141,1.04,0.94,87.137536075584
1643.0,54.0,45.154110007862,-0.0285713228319057,-0.0503772024411539,90.0,0.0,2.723633471245555e-06,0.07414,213.28401434672816,85.31029631579537,0.0093242962256111,0.0049764657243151,90.0,0.0,9.500733522004336e-06,0.094,289.40904071182945,130.18606989686262,0.0051944672053369,0.0046927381400716,90.0,0.0,1.865380523416041e-05,0.10141,1.04,0.94,87.16868452214904
1644.0,54.00000000000006,45.15421419303655,-0.0184134005058555,-0.0902079077497867,90.0,0.0,2.3674585830422013e-06,0.07414,211.91544206280287,85.30944032513102,0.0252287785489494,-0.0604001353050251,90.0,0.0,8.163165885099947e-06,0.094,288.3213431868482,130.1862535370635,0.0174835594037824,-0.0518269979181955,90.0,0.0,1.703911225521295e-05,0.10141,1.04,0.94,87.3110220760858
1645.0,54.0,45.15417153959137,-0.0231677670098197,-0.0470059656077991,90.0,0.0,3.327458397446288e-06,0.07414,214.03812249057736,85.3130374608109,0.006078083737606,-0.0187793639100022,90.0,0.0,1.1288842240711116e-05,0.094,290.3361976277356,130.185866531781,-0.0009147013329695,-0.0142432003850599,90.0,0.0,1.4805715801443236e-05,0.10141,1.04,0.94,87.25012267675409
1646.0,54.0,45.15395269304452,-0.0218476853334106,-0.0562098806222775,90.0,0.0,5.1587145537458566e-06,0.07414,212.51264853876367,85.31048660237735,0.0192317902565799,-0.0381756049079465,90.0,0.0,1.0632900213180164e-05,0.094,288.67685063547145,130.1862132454331,0.0136520772817062,-0.0296517865542937,90.0,0.0,2.0283340022929702e-05,0.10141,1.04,0.94,87.26773883735817
1647.0,54.0,45.15371163802641,-0.0157383895138323,-0.0291099707212431,90.0,0.0,2.4373519751246177e-06,0.07414,211.9166291418516,85.31208278394179,0.0282474135281164,-0.0163791727403542,90.0,0.0,1.3607571797440627e-05,0.094,288.3987629848695,130.18634980514742,0.0185802035593877,-0.0109324222145699,90.0,0.0,2.1903002094700583e-05,0.10141,1.04,0.94,87.36425118965533
1648.0,54.00000000000006,45.15414122883205,-0.015349127280801,-0.0168646178540845,90.0,0.0,7.5008602943579e-06,0.07414,215.16915619869556,85.31000887040398,0.0006663276238623,0.0095627756935392,90.0,0.0,1.651334429916289e-05,0.094,290.86469783649784,130.19036413106724,-0.0024978511078744,0.0098185529849744,90.0,0.0,2.292190376699246e-05,0.10141,1.04,0.94,87.37371197179621
1649.0,54.0,45.15406451712904,-0.0202651812740439,-0.0285873829724837,90.0,0.0,1.2547425894798168e-05,0.07414,214.2081838062938,85.31127530813738,0.0065434058511886,0.0024942751966426,90.0,0.0,1.2211127772763633e-05,0.094,290.3435669889303,130.18534415512153,0.0001523828531164,0.0040554745245101,90.0,0.0,2.449164312827992e-05,0.10141,1.04,0.94,87.29821364346215
1650.0,54.00000000000006,45.15355488414405,-0.035612308026709,-0.0290055646802154,90.0,0.0,5.187277780589835e-06,0.07414,213.27417806932235,85.31128436505529,0.0061934772559609,-0.005450206290164,90.0,0.0,1.2436892065770812e-05,0.094,289.603639733582,130.18732413062392,0.0012050219238369,-0.0030333186933231,90.0,0.0,2.244466569584536e-05,0.10141,1.04,0.94,87.07264700953155
1651.0,54.0,45.15406231266298,-0.0314019228231889,-0.0448852214337134,90.0,0.0,6.098599522124421e-06,0.07414,213.32713368285368,85.31284909386983,0.0080547866032528,0.0002799892453366,90.0,0.0,9.58448200060434e-06,0.094,289.59142005769536,130.18539163285084,0.0026459564575204,0.0013077016913849,90.0,0.0,1.6448692006192328e-05,0.10141,1.04,0.94,87.12796442651786
1652.0,53.99999999999994,45.15349765076533,-0.0351691776158027,-0.0768415978081714,90.0,0.0,8.671307168366e-06,0.07414,209.92297904183735,85.31453162167935,0.0336740973567034,-0.0507378815654087,90.0,0.0,9.063792426636764e-06,0.094,287.109002520256,130.18348542911423,0.0219153370071892,-0.040769727101331,90.0,0.0,1.818251814087444e-05,0.10141,1.04,0.94,87.05925103100608
1653.0,54.0,45.15410859592396,-0.0144157829271981,-0.030937684535017,90.0,0.0,6.671688525576986e-06,0.07414,213.9053016298909,85.31110802186856,0.0117968300332629,-0.0215589427619105,90.0,0.0,1.466734374480602e-05,0.094,290.0618771896978,130.18664514248505,0.0046152625185025,-0.0149824558966504,90.0,0.0,2.5052599804972258e-05,0.10141,1.04,0.94,87.38253527872803
1654.0,53.99999999999994,45.153851086052825,-0.0324675325407165,-0.0319425099636709,90.0,0.0,1.8858981419147085e-06,0.07414,213.9269359739353,85.30755376576664,0.0016910317165216,0.0010267765305068,90.0,0.0,1.1292453556197645e-05,0.094,289.8783317990185,130.18924540823184,-7.33644916909446e-05,0.0002072780126244,90.0,0.0,2.3159140369425037e-05,0.10141,1.04,0.94,87.11744977351975
1655.0,54.0,45.15348829994206,-0.0352029001879299,-0.054795428687322,90.0,0.0,7.324748411831672e-06,0.07414,211.28429194083293,85.31449537040045,0.0231352016899221,-0.0249860199941796,90.0,0.0,1.0709130791770962e-05,0.094,288.2310185757741,130.1844773150158,0.0128583455177288,-0.0190700846436011,90.0,0.0,1.6552386018039534e-05,0.10141,1.04,0.94,87.06839591399499
1656.0,54.0,45.15376264420424,-0.0590633774539019,-0.0920380528899773,90.0,0.0,5.080680286358572e-06,0.07414,209.55545333692103,85.31487844159929,0.0242990497315509,-0.0126320361169498,90.0,0.0,7.269692557395811e-06,0.094,287.13069930531435,130.18447797130932,0.013313172172091,-0.0131474353073929,90.0,0.0,1.0144072217673556e-05,0.10141,1.04,0.94,86.68474075423138
1657.0,54.0,45.15403618043364,-0.0381060006888039,-0.0870512844196078,90.0,0.0,5.208256321814532e-06,0.07414,212.20203404049792,85.31179084476412,0.0130363183912681,-0.0211134858151145,90.0,0.0,7.616550775937941e-06,0.094,288.6963205048399,130.18462455600618,0.0074859636204584,-0.0177822417276364,90.0,0.0,1.619411171357755e-05,0.10141,1.04,0.94,87.00957342262954
1658.0,54.00000000000006,45.1543056477721,-0.0091035744052047,-0.0581225667705,90.0,0.0,1.0285606794438878e-05,0.07414,212.09165264188016,85.31333238209886,0.0293505623484997,-0.0664342402232341,90.0,0.0,1.102456462572915e-05,0.094,288.81923024292826,130.18358198059894,0.0166511677863865,-0.053166992146765,90.0,0.0,1.608609606090875e-05,0.10141,1.04,0.94,87.45850658467613
1659.0,54.0,45.15344016191621,-0.02553741123025,-0.0217053139233637,90.0,0.0,8.883705096885458e-06,0.07414,210.92543097632452,85.31460714862766,0.0323577321281489,-0.0014364492260575,90.0,0.0,1.2027582328576136e-05,0.094,287.79933676984206,130.184793395781,0.0205448054093621,0.0004327980754157,90.0,0.0,1.7632339877457494e-05,0.10141,1.04,0.94,87.22235521291861
1660.0,54.0,45.15460289025359,-0.0130687762108778,-0.0499087213757967,90.0,0.0,3.1048068334242255e-08,0.07414,214.80423748306524,85.31306218260454,0.0049349165672177,-8.388068744509536e-05,90.0,0.0,1.0823097230894974e-05,0.094,290.66500464522034,130.18718213096943,-0.0001499460407101,0.0002630380665632,90.0,0.0,1.0834119370332453e-05,0.10141,1.04,0.94,87.40028478574403
1661.0,54.0,45.15420378684039,-0.0107961241968033,-0.0172591574411133,90.0,0.0,1.3852010013515869e-05,0.07414,213.98488719952584,85.31228225183554,0.0136280469171985,-0.003244126881399,90.0,0.0,1.527076133031786e-05,0.094,290.1540057687313,130.18604965178508,0.0052381612534985,1.1700115231821386e-05,90.0,0.0,2.163296580855141e-05,0.10141,1.04,0.94,87.43810476475106
1662.0,54.0,45.15318522681328,-0.0360952951480908,-0.0292952028492196,90.0,0.0,1.3990800255897152e-05,0.07414,211.62194122974967,85.31386813081401,0.020392727942484,-0.005969587658685,90.0,0.0,1.211913727839449e-05,0.094,288.4501704392385,130.1850519855127,0.0110880361562194,-0.0032797265181549,90.0,0.0,2.715879339741256e-05,0.10141,1.04,0.94,87.06538463366776
1663.0,54.00000000000006,45.15402979809982,-0.0225050442630829,-0.026175137314845,90.0,0.0,1.9926549163219938e-07,0.07414,214.10924048061895,85.31126498463509,0.0058789518214295,0.0038603309066785,90.0,0.0,1.3426186275712293e-05,0.094,290.1433708831495,130.1879199262228,0.0011425559795239,0.0053165125017425,90.0,0.0,2.0360021767505097e-05,0.10141,1.04,0.94,87.26557750475335
1664.0,54.00000000000006,45.15337712808252,-0.0390987733298725,-0.0488216824881582,90.0,0.0,2.047739470129727e-07,0.07414,210.38380659199763,85.31120590419584,0.028448406822535,-0.0271777652943118,90.0,0.0,9.775894933647785e-06,0.094,287.45904818632914,130.1856918089864,0.0181327725626592,-0.0224991790317222,90.0,0.0,1.8417740976017147e-05,0.10141,1.04,0.94,87.01203877304728
1665.0,53.99999999999994,45.15420648848867,-0.0140964633553575,-0.0306711931478887,90.0,0.0,5.325199886341548e-06,0.07414,214.60910339776595,85.30816567517556,0.0061552582521538,0.0018993744256682,90.0,0.0,1.2493828691925304e-05,0.094,290.1528944879853,130.1893049983696,0.0041358401098713,0.0027447429840083,90.0,0.0,2.584404997803792e-05,0.10141,1.04,0.94,87.38914269692447
1666.0,54.00000000000006,45.15440462948199,-0.0114179807067779,-0.0312792108814234,90.0,0.0,8.23281115121457e-06,0.07414,214.7432036518948,85.31139791529087,0.0065639548220767,-0.0061783243471827,90.0,0.0,1.3414669957584624e-05,0.094,290.4431348793611,130.1873942360684,0.0024007807157109,-0.0026409916078245,90.0,0.0,1.850591299075876e-05,0.10141,1.04,0.94,87.4272616208707
1667.0,53.99999999999994,45.15403343870199,-0.0254720279357353,-0.0301758800455994,90.0,0.0,1.0615859610563892e-05,0.07414,214.67394955597817,85.31081283982145,-0.0003586406810027,-2.205244954345481e-05,90.0,0.0,1.3077948975197913e-05,0.094,290.3943428892146,130.18916748484165,-0.002068204520596,0.0010982282965836,90.0,0.0,1.914255806997171e-05,0.10141,1.04,0.94,87.22110019521239
1668.0,54.0,45.15387240729039,-0.0408480079601022,-0.0552821474472011,90.0,0.0,3.778369469691276e-06,0.07414,214.82983370264296,85.31053063930102,-0.0107279506857567,-0.0037082438046481,90.0,0.0,1.0985659438767554e-05,0.094,290.76938358079565,130.18848288689676,-0.0110419564794911,-0.0029460166460899,90.0,0.0,1.7666689134981058e-05,0.10141,1.04,0.94,86.98403062414204
1669.0,53.99999999999994,45.15414981122756,-0.0144271908727552,-0.019056666788897,90.0,0.0,1.792588224272068e-05,0.07414,214.51615883257384,85.31031832592124,0.0069592469310227,-0.0019969440868157,90.0,0.0,1.4791307749021489e-05,0.094,290.4268034778474,130.1868057369244,0.0015939723347975,0.0010800732405332,90.0,0.0,2.493808644452269e-05,0.10141,1.04,0.94,87.38535003266361
1670.0,54.00000000000006,45.15366672939472,-0.0360936694366083,-0.0552814066821436,90.0,0.0,7.945688597374648e-06,0.07414,210.0191433956824,85.3149070623976,0.034081766249966,-0.0045118578162973,90.0,0.0,8.442173001222045e-06,0.094,287.3813018736492,130.1832819159255,0.0200843335600617,-0.0042407897516252,90.0,0.0,1.6905747639673253e-05,0.10141,1.04,0.94,87.05465168353106
1671.0,54.0,45.15402302912708,-0.0372251896351061,-0.0418143137972343,90.0,0.0,8.237000806911948e-08,0.07414,213.59123042761857,85.31004447613618,0.0021393878954032,0.0080003959992358,90.0,0.0,9.81426722863331e-06,0.094,289.50236168077834,130.18917987043932,0.001437345507614,0.004991036130799,90.0,0.0,1.4166415836899448e-05,0.10141,1.04,0.94,87.04293158757854
1672.0,53.99999999999994,45.15358216440001,-0.0314769757368636,-0.0342501163003962,90.0,0.0,9.6697955624433e-06,0.07414,213.0177948052633,85.31261479594045,0.0106743054763921,0.0028310392617795,90.0,0.0,1.2249822798979444e-05,0.094,289.526002071215,130.18519067139238,0.0032892594753385,0.004507569117215,90.0,0.0,2.5602732166394587e-05,0.10141,1.04,0.94,87.13194976861433
1673.0,54.0,45.15357487916945,-0.0435515860315277,-0.0393360182089161,90.0,0.0,5.657240475304728e-06,0.07414,213.11623306118707,85.31141478384271,0.0029935477567261,0.0027952603049111,90.0,0.0,1.0812386305116763e-05,0.094,289.6060082110126,130.18725218169698,-0.0017035725087327,0.0022749309426938,90.0,0.0,1.884227368814376e-05,0.10141,1.04,0.94,86.9516483636457
1674.0,54.0,45.15419590715127,-0.0142938342939055,-0.0460094436926304,90.0,0.0,1.0368874935483913e-05,0.07414,212.5645482206788,85.31328286368532,0.0236588881906085,-0.0202076107984728,90.0,0.0,1.0642834229261833e-05,0.094,288.9000621089971,130.18445872828738,0.014613759190393,-0.0147903460825103,90.0,0.0,1.5269535948728376e-05,0.10141,1.04,0.94,87.38176835187063
1675.0,54.0,45.15405223713782,-0.0189506908171022,-0.0459140595065354,90.0,0.0,1.1385388703653046e-05,0.07414,213.01092085865216,85.31229954424485,0.0169990625517401,-0.0376160397773433,90.0,0.0,1.1844533135400616e-05,0.094,289.2540637863284,130.18564600923796,0.0098393933512552,-0.0288289188305913,90.0,0.0,1.952466218625229e-05,0.10141,1.04,0.94,87.31286236011121
1676.0,54.0,45.154089838884175,-0.0214933838551367,-0.0332655278014744,90.0,0.0,5.295396349738095e-06,0.07414,213.9748352811073,85.31150039684215,0.0076119986188634,-0.0020734943182666,90.0,0.0,1.172320650329966e-05,0.094,289.94685495695575,130.18679998437753,0.0031945906412888,0.0002441197511808,90.0,0.0,1.9055765702531653e-05,0.10141,1.04,0.94,87.27904633087628
1677.0,54.0,45.15355574598176,-0.0443098998328457,-0.0492737025575385,90.0,0.0,5.95107284192032e-06,0.07414,212.9357659570594,85.31255725822788,0.0040594341416921,-0.0014564532119758,90.0,0.0,1.043598332836702e-05,0.094,289.4631001763785,130.18589783116602,-0.0008939160416731,-6.633064588593731e-05,90.0,0.0,1.7939786837329347e-05,0.10141,1.04,0.94,86.93591507312466
1678.0,54.0,45.154176692236085,-0.0298604363143877,-0.0484403302962795,90.0,0.0,2.909123706528056e-07,0.07414,214.19795946579563,85.30961698871847,0.0007037470274228,0.0009470655969126,90.0,0.0,9.984745065702409e-06,0.094,289.94424306356694,130.1892313147772,0.0001744857098913,-0.000174179863135,90.0,0.0,1.5716230992014165e-05,0.10141,1.04,0.94,87.14994769401251
1679.0,54.00000000000006,45.15378603208183,-0.0288396965652159,-0.0682561096251461,90.0,0.0,5.908290687570553e-06,0.07414,210.82450433523067,85.31272247894115,0.0299085815576013,-0.0332323050859049,90.0,0.0,9.09009721690977e-06,0.094,287.8131635204228,130.18533787208787,0.0185668408350355,-0.0286850866265412,90.0,0.0,1.5436355636854315e-05,0.10141,1.04,0.94,87.15910493445503
1680.0,54.00000000000006,45.154240436016885,-0.0171311668551732,-0.0431422883901758,90.0,0.0,1.8397197901184223e-06,0.07414,214.8730164825693,85.30978333406954,0.0018514091531429,-0.003333235961331,90.0,0.0,1.2785368345544288e-05,0.094,290.60824626126964,130.18872290965615,-0.0010310982024775,-0.0013529810081744,90.0,0.0,2.0953292061607288e-05,0.10141,1.04,0.94,87.34202911542899
1681.0,54.0,45.15420143422903,-0.0247738422489358,-0.0875959736566885,90.0,0.0,7.088168900572219e-06,0.07414,212.93531735409988,85.31301482389469,0.0137424986750586,-0.0654776397608318,90.0,0.0,9.001552847086194e-06,0.094,289.393623860523,130.18525142241666,0.006225918989545,-0.0542781637031747,90.0,0.0,1.3613292133162468e-05,0.10141,1.04,0.94,87.2144331308766
1682.0,53.99999999999994,45.15432792025473,-0.0191990424103975,-0.0675841166853941,90.0,0.0,7.550988045506793e-06,0.07414,214.0014898975703,85.31111514675435,0.0082006613333234,-0.0378208540812643,90.0,0.0,9.949145631961149e-06,0.094,290.00239297737033,130.1866492652872,0.0032887634126204,-0.0313026661789587,90.0,0.0,1.6948787126246575e-05,0.10141,1.04,0.94,87.30421944546845
1683.0,53.99999999999994,45.1537125414084,-0.0246584723884595,-0.0315449833235133,90.0,0.0,8.894864893389641e-06,0.07414,210.69200746493408,85.31043488957621,0.0346303864314329,0.0107425458721559,90.0,0.0,1.0032418044331477e-05,0.094,287.3799080163089,130.18664444045768,0.024683118643437,0.0073446658796015,90.0,0.0,2.147477237207779e-05,0.10141,1.04,0.94,87.2324397534263
1684.0,53.99999999999994,45.15379763424033,-0.0336655627191467,-0.0527372155671793,90.0,0.0,7.689467462159119e-06,0.07414,212.35364754486585,85.31229850515794,0.0148250048512761,-0.0052170217488359,90.0,0.0,1.003172559429526e-05,0.094,288.733112105324,130.18602539720754,0.0092678319354302,-0.0032950130436209,90.0,0.0,1.7578285427130505e-05,0.10141,1.04,0.94,87.09245385235344
1685.0,53.99999999999994,45.1541101426465,-0.0130567125551598,-0.049097387552179,90.0,0.0,1.4121548324755236e-05,0.07414,211.83645438852545,85.31473132007208,0.0301123214788887,-0.047633473914566,90.0,0.0,1.166958731554179e-05,0.094,288.3727896987656,130.18471638994015,0.0193193785966894,-0.0376986551011193,90.0,0.0,1.1954246334065114e-05,0.10141,1.04,0.94,87.40062643123287
1686.0,54.0,45.15391664532375,-0.0134082339608252,-0.0547413859597147,90.0,0.0,1.7367424822687496e-06,0.07414,210.49092460618436,85.31454351742123,0.0403570733624331,-0.066948258084618,90.0,0.0,1.233221486290363e-05,0.094,287.38234760911973,130.18493460779197,0.0272481654713519,-0.052054417821607,90.0,0.0,1.3024293942354289e-05,0.10141,1.04,0.94,87.3942311385848
1687.0,54.0,45.15471329166501,-0.0057085355595386,-0.0693488715039329,90.0,0.0,5.1912985001503134e-06,0.07414,214.4029379256112,85.31099489780614,0.0115469230953369,-0.0763419999432349,90.0,0.0,1.0336070665859834e-05,0.094,290.36978987971787,130.1857125725997,0.0048059548217229,-0.061517382272817,90.0,0.0,1.669771164369206e-05,0.10141,1.04,0.94,87.50780725792652
1688.0,54.00000000000006,45.1540602262704,-0.0145554948737902,-0.0251574141717084,90.0,0.0,1.7177510985047137e-05,0.07414,213.96412016799056,85.31241285232275,0.0118591734149935,0.0012883027186623,90.0,0.0,1.4404310191434251e-05,0.094,290.25561803710804,130.1846672647791,0.0029988850661991,0.0038447190477956,90.0,0.0,2.3246141585040496e-05,0.10141,1.04,0.94,87.38267008070738
1689.0,53.99999999999994,45.15377129938864,-0.0275637940780888,-0.0644286288786602,90.0,0.0,1.085306702135476e-05,0.07414,210.2169256664839,85.31374524363075,0.0359025095766842,-0.0392329846780648,90.0,0.0,8.744097257872017e-06,0.094,287.0461648189138,130.18522118825794,0.0254559531199242,-0.0341075920009069,90.0,0.0,1.5474211182264345e-05,0.10141,1.04,0.94,87.17876972733703
1690.0,54.00000000000006,45.15458992855177,-0.0157157215488064,-0.0543548096895889,90.0,0.0,1.38551035997074e-07,0.07414,213.4838293184584,85.31196143773319,0.0136932903819506,-0.076576614226785,90.0,0.0,1.0792424588595811e-05,0.094,289.8538618217827,130.1853767620262,0.0056170719762488,-0.0609166766919531,90.0,0.0,1.5972250238895142e-05,0.10141,1.04,0.94,87.35789144240862
1691.0,54.0,45.154010004957165,-0.0287591460531033,-0.048640304947432,90.0,0.0,2.7740539216240717e-06,0.07414,213.37830434310288,85.31448696167757,0.0088477687893829,-0.021668341596371,90.0,0.0,1.1395158468722845e-05,0.094,289.8316754923503,130.18525473425166,0.0014125067374583,-0.0155296531522384,90.0,0.0,1.1037457649611746e-05,0.10141,1.04,0.94,87.16637460979722
1692.0,54.0,45.15418438499057,-0.0232427802174431,-0.0765993439560526,90.0,0.0,1.0224348144513629e-05,0.07414,213.71853237933837,85.31123686711157,0.0084235963046777,-0.0463281016333428,90.0,0.0,9.627234722293706e-06,0.094,289.7176359639621,130.1860499123392,0.0041634096367433,-0.0377767502641103,90.0,0.0,1.8718016595913164e-05,0.10141,1.04,0.94,87.2408345417267
1693.0,54.0,45.154125352154765,-0.0217028085873158,-0.0427684318283724,90.0,0.0,1.2565847891346671e-05,0.07414,214.11738078047227,85.31198892384121,0.0064280165823635,-0.0011655336302044,90.0,0.0,1.1540582978213382e-05,0.094,290.2879579160276,130.1857507084107,0.0001119046597337,0.0002217996481077,90.0,0.0,1.9773969913505107e-05,0.10141,1.04,0.94,87.27389073635638
1694.0,54.0,45.15409530722536,-0.0312751730042968,-0.0509001470142625,90.0,0.0,1.102818887699044e-05,0.07414,213.82377834922409,85.31221952223524,0.0037014947966182,-8.105625556167808e-05,90.0,0.0,9.649932537083024e-06,0.094,289.90755329167445,130.1869085204035,-2.948704387456492e-05,-0.0008474237564909,90.0,0.0,1.4727163430439564e-05,0.10141,1.04,0.94,87.12886717777576
1695.0,54.0,45.153983069856295,-0.0258187380706217,-0.0301229322763306,90.0,0.0,1.2100585384763105e-05,0.07414,214.53376706614367,85.31146036670754,0.0004846450396908,0.0025445204773871,90.0,0.0,1.2975257581506224e-05,0.094,290.6498324897969,130.1868454610549,-0.0044634300915183,0.0035907874419864,90.0,0.0,1.996405091830082e-05,0.10141,1.04,0.94,87.21668126700123
1696.0,54.00000000000006,45.15405030225968,-0.0362470666680883,-0.104953371721547,90.0,0.0,1.1969486846092423e-06,0.07414,210.6391258083943,85.31260687602698,0.0268344316395625,-0.0335214057119664,90.0,0.0,7.065027777016033e-06,0.094,287.5668791283587,130.18425262948034,0.0175468251538328,-0.0286333910920264,90.0,0.0,1.198644721938091e-05,0.10141,1.04,0.94,87.03069931962588
1697.0,53.99999999999994,45.15376200949997,-0.0332308897481821,-0.0480753844825988,90.0,0.0,9.347585678977185e-06,0.07414,213.48534506851772,85.31126007239585,0.0052793095745948,-0.0148158817146741,90.0,0.0,1.1161696381637007e-05,0.094,289.8995347729036,130.18624737257613,-0.0006857662625744,-0.011686593515449,90.0,0.0,2.207348733267071e-05,0.10141,1.04,0.94,87.10029829382013
1698.0,54.0,45.15469385305595,-0.0054230906956679,-0.0393107721360581,90.0,0.0,7.386555409270306e-06,0.07414,215.34365729620325,85.31235880702702,0.0043986953445968,-0.0369298224013999,90.0,0.0,1.2872585521489283e-05,0.094,291.337527320289,130.1847626341132,-0.0032456123162471,-0.0275596054517456,90.0,0.0,1.740007082234402e-05,0.10141,1.04,0.94,87.5147013545421
1699.0,54.0,45.15360022633853,-0.0594710775448056,-0.0669191941991711,90.0,0.0,7.859472736180953e-06,0.07414,211.91469779728664,85.3150680798917,0.004406020467229,-0.0095214446094918,90.0,0.0,8.082534674135846e-06,0.094,289.0926404571836,130.18368616461842,-0.0034384261540738,-0.0076109902804536,90.0,0.0,1.5358556931353344e-05,0.10141,1.04,0.94,86.69613598976386
1700.0,54.0,45.15328802103768,-0.0551528508959954,-0.0586495467397917,90.0,0.0,7.72816147535296e-06,0.07414,212.19752455723315,85.31247875548424,0.0045463714986642,0.0014432536690412,90.0,0.0,1.0376114194273304e-05,0.094,288.82974139728987,130.18726648889904,0.0006158140227631,0.0008049318822549,90.0,0.0,1.8533570286725975e-05,0.10141,1.04,0.94,86.76784019508484
1701.0,54.0,45.153687910109554,-0.0278944347635472,-0.063007619543574,90.0,0.0,2.7998475844489475e-06,0.07414,210.8004318367493,85.31500092619149,0.0303097024403278,-0.0536791645301116,90.0,0.0,1.0423410155694229e-05,0.094,288.0243730732725,130.18192159974726,0.0167994081488119,-0.04022339909944,90.0,0.0,1.860369908610954e-05,0.10141,1.04,0.94,87.1741106847242
1702.0,53.99999999999994,45.15388839995147,-0.0352819580877192,-0.0438724708909332,90.0,0.0,5.955044021759375e-06,0.07414,212.8233486344312,85.31373386390666,0.010325692519866,0.0042451728610748,90.0,0.0,9.956087721254147e-06,0.094,289.2707189637406,130.18554262419903,0.0040819849496249,0.0043902944328974,90.0,0.0,1.407499747290093e-05,0.10141,1.04,0.94,87.07163530044582
1703.0,54.0,45.15352973876404,-0.0491213232156037,-0.0505204627372342,90.0,0.0,3.2812379261038142e-06,0.07414,212.99709937511955,85.31141602711348,0.0008261087867816,0.0060973520980972,90.0,0.0,9.871464987285876e-06,0.094,289.6098842388297,130.18611212277636,-0.0039266197207621,0.0049001856551196,90.0,0.0,1.855074210733879e-05,0.10141,1.04,0.94,86.86349968570158
1704.0,54.0,45.15443633596392,-0.0119785244463088,-0.0136377265754941,90.0,0.0,3.477974271780097e-06,0.07414,214.93130893265527,85.30884453146231,0.0042602066463175,0.004079953837453,90.0,0.0,1.367338843818126e-05,0.094,290.41748790232634,130.1910532327894,0.0026166980555901,0.0040755499451182,90.0,0.0,2.0190447108577936e-05,0.10141,1.04,0.94,87.42111863924866
1705.0,54.0,45.15432062287032,-0.0216013799858394,-0.0782330722177275,90.0,0.0,4.288375335825703e-06,0.07414,212.0872602475643,85.31241412415467,0.0219910103141891,-0.092712109915615,90.0,0.0,1.0194324991729774e-05,0.094,288.5298674498588,130.1863535489436,0.0143757594603862,-0.0759819612198852,90.0,0.0,1.294381653831746e-05,0.10141,1.04,0.94,87.26473292556601
1706.0,53.99999999999994,45.15329283985561,-0.0466117567267848,-0.0392434914716879,90.0,0.0,1.0125961495396868e-05,0.07414,211.1178470848949,85.3162863033025,0.0191628082107259,9.96925458421542e-05,90.0,0.0,1.040835930564243e-05,0.094,288.40935238550827,130.18397117286855,0.0075928736822393,0.0008636549708026,90.0,0.0,1.6760783066220867e-05,0.10141,1.04,0.94,86.9056767131753
